417,Langton Road,EH9 3BW,55.9264053,-3.1786731,17
418,Graham Street,EH6 5QS,55.9725506,-3.1861498,12
419,Warrender Park Crescent,EH9 1EA,55.9382284,-3.2019714,3
420,Hailes Park,EH13 0NG,55.9111444,-3.2655877,5
421,Scotstoun Green,EH30 9YA,55.9826457,-3.3954214,14
422,Brighton Place,EH15 1LT,55.9515531,-3.1164117,11
423,Mortonhall Park Way,EH17 8BW,55.9002858,-3.1730777,16
424,Silverknowes View,EH4 5PT,55.9672785,-3.2642499,14
425,Canon Lane,EH3 5EA,55.9619678,-3.1999138,4
426,Sydney Terrace,EH7 6SX,55.9587388,-3.1329227,1
427,Lower London Road,EH7 5TG,55.9565748,-3.1637663,1
428,Boroughloch,EH8 9LR,55.9420404,-3.1841942,17
429,Clermiston Green,EH4 7PD,55.9599675,-3.2865611,9
430,Braehead Road,EH4 6BN,55.9620901,-3.3094844,14
431,Southhouse Broadway,EH17 8EQ,55.898459,-3.1581344,16
432,Dreghorn Park,EH13 9PH,55.9050717,-3.2363605,5
433,Craigcrook Square,EH4 3SW,55.9575026,-3.263491,4
434,Broomhouse Gardens East,EH11 3SW,55.930561,-3.2809175,13
435,Belmont Road,EH14 5EH,55.9038591,-3.2888781,10
436,Comely Green Place,EH7 5SY,55.9565917,-3.165621,1
437,Riccarton Crescent,EH14 5PX,55.897283,-3.3096747,10
438,Kinellan Road,EH12 6ES,55.9475458,-3.2495883,15
439,White Dales,EH10 7JQ,55.9032555,-3.1947476,5
440,Morham Park,EH10 5GF,55.9150484,-3.2299686,2
441,Hallcroft Gardens,EH28 8SG,55.9227166,-3.3864777,10
442,Bailie Place,EH15 3BR,55.9435611,-3.112318,11
443,Capelaw Road,EH13 0HG,55.9029683,-3.2635122,5
444,Orchard Drive ,EH4 2DZ,55.9557459,-3.2363699,4
445,Hillpark Way,EH4 7ST,55.9608259,-3.2634759,4
446,High Buckstone,EH10 6XS,55.904962,-3.196356,5
447,Buckstone Gate,EH10 6UH,55.9059573,-3.1998348,5
448,Caiystane Drive,EH10 6SP,55.9030081,-3.2174539,5
449,Craigentinny Avenue,EH7 6RJ,55.9602655,-3.136477,1
450,Wilkieston Road Ratho,EH28 8RH,55.9204284,-3.3877655,10
451,Warden'S Close,EH1 2AW,55.9476605,-3.1940984,6
452,Tweeddale Court,EH1 1TE,55.9500572,-3.1842807,6
453,Hope Park Crescent,EH8 9NA,55.941003,-3.1828887,17
454,Stennis Gardens,EH17 7QW,55.9107316,-3.1509542,16
455,North Gyle Avenue,EH12 8JR,55.9427261,-3.3040525,9
456,Alnwickhill Loan,EH16 6YB,55.9051849,-3.1726358,16
457,Frogston Grove,EH10 7AF,55.9014049,-3.2007118,5
458,Buckstone Shaw,EH10 6XP,55.9034838,-3.1982914,5
459,Ann Street,EH4 1PJ,55.9564608,-3.2131444,4
460,Buckstone Terrace,EH10 6PZ,55.9085322,-3.2095534,5
461,Russell Road,EH12 5NE,55.9433679,-3.2313294,15
462,Redford Place,EH13 0AN,55.9076448,-3.2373326,5
463,Templeand Grove,EH1 3EG,55.953252,-3.188267,6
464,Ferniehill Path,EH17 7BD,55.9107461,-3.1300604,16
465,Craigleithhill Green,EH4 2ND,55.9613434,-3.2404391,4
466,Dunollie Court,EH12 8GP,55.946872,-3.3056412,9
467,Old Dalkeith Road,EH16 4SX,55.9193987,-3.137297,16
468,Upper Grove Place,EH3 8AY,55.9439507,-3.2128328,2
469,Bath Road,EH6 7JT,55.9752789,-3.1605142,8
470,Stenhouse Crescent,EH11 3JF,55.9307045,-3.2580993,13
471,Builyeon Road,EH30 9XL,55.9841996,-3.4102128,14
472,Juniper Grove,EH14 5EA,55.9041842,-3.2897151,10
473,North Bughtlin Place,EH12 8UP,55.9524832,-3.304152,9
474,North Bughtlinfield,EH12 8XZ,55.9551409,-3.3072878,9
475,Bramdean Grove,EH10 6JR,55.9150096,-3.2067827,3
476,Cathedral Lane,EH1 3JR,55.9563188,-3.18753,6
477,Bellfield Street,EH15 2BR,55.9520674,-3.1081576,11
478,Hope Lane,EH15 3AW,55.9455327,-3.108667,11
479,Clarinda Terrace,EH16 6XN,55.9175878,-3.1633233,16
480,Violet Terrace,EH11 1NZ,55.9361425,-3.2279431,2
481,Industry Lane,EH6 4EZ,55.9750213,-3.1852734,8
482,Westland Cottages,EH17 8QT,55.9025463,-3.1361445,16
483,Hamilton Drive,EH15 1NP,55.9494657,-3.1248282,1
484,Woodhall Avenue,EH14 5BU,55.9057712,-3.2819139,10
485,Allanpark Drive ,EH14 1LW,55.9244032,-3.2428853,2
486,Ravenswood Avenue ,EH16 5SH,55.9205933,-3.1519088,16
487,Grierson Crescent,EH5 2AX,55.9758838,-3.2180334,7
488,Mortonhall Park Bank,EH17 8ST,55.9005603,-3.1670488,16
489,Saughton Mains Drive,EH11 3PN,55.9291282,-3.2673574,13
490,Spiers Place,EH6 6DB,55.9729,-3.1726929,8
491,Pattison Street,EH6 7HH,55.9737308,-3.1636718,8
492,Easter Drylaw,EH4 2QX,55.9652753,-3.2427968,4
493,Queen Anne Drive,EH28 8PL,55.9376266,-3.3959816,14
494,Stanhope Place,EH12 5HH,55.9449972,-3.2266865,15
495,Milnacre,EH6 5TD,55.9711933,-3.1896372,12
496,Gayfield Square,EH1 3NW,55.9589964,-3.1857708,6
497,Groathill Avenue ,EH4 2LP,55.9601373,-3.2438621,4
498,Bellevue Street,EH7 4BY,55.9621039,-3.190661,12
499,Abercorn Road,EH8 7DJ,55.9534951,-3.1498645,1
500,Elmwood Terrace,EH6 8DF,55.966769,-3.1617451,8
501,St Catherines Pl,EH9 1NU,55.9370867,-3.1848369,17
502,Oxgangs Medway,EH13 9LP,55.9044652,-3.2203308,5
503,Belgrave Crescent ,EH4 3AH,55.9538877,-3.2175041,4
504,Almondhill Road,EH29 9BW,55.9580881,-3.3989406,14
505,Baxters Place,EH1 3AF,55.9574685,-3.184459,6
506,Brighouse Park Drive,EH4 6QG,55.9753688,-3.2956704,14
507,Bonaly Avenue,EH13 0ET,55.9014371,-3.2561542,5
508,The Glebe,EH4 6NW,55.9755038,-3.3001958,14
509,North West Circus Place,EH3 6SX,55.9572131,-3.2065205,4
510,Sciennes House Place,EH9 1NW,55.9377431,-3.1817275,17
511,Carnbee Park,EH16 6GE,55.9078714,-3.1493973,16
512,Pembroke Place,EH12 5HX,55.9446545,-3.2287324,15
513,Kirkgate,EH16 6RX,55.9128711,-3.1615105,16
514,John Street Lane East,EH15 2DZ,55.9509233,-3.1043159,11
515,Douglas Terrace,EH11 2BS,55.9446246,-3.2170993,13
516,Easter Drylaw Grove,EH4 2RN,55.9643305,-3.2461678,4
517,Harvest Road,EH28 8AN,55.9347585,-3.3999787,14
518,Carnegie Court,EH8 9RS,55.9449792,-3.1809801,17
519,Avon Grove,EH4 6RF,55.9690473,-3.3103622,14
520,Stanhope Street,EH12 5JB,55.945392,-3.2274612,15
521,Sunbury Street,EH4 3BU,55.9517763,-3.2202478,4
522,Mayfield Road,EH9 3AP,55.9263259,-3.1737163,17
523,Claremont Crescent,EH7 4HX,55.9636715,-3.1918087,12
524,Peffermill Road,EH16 5LR,55.9320996,-3.1498076,17
525,Whitehouse Close,EH4 6RG,55.9681385,-3.3074384,14
526,Blacket Place,EH9 1RT,55.936152,-3.1744107,17
527,Mortonhall Park Gardens,EH17 8SN,55.8998652,-3.1697487,16
528,Saughton Mains G,EH12 5SA,55.93847,-3.248894,15
529,Gibson Terrace,EH11 1AT,55.9400778,-3.2169099,2
530,Fairview Road,EH28 8TR,55.9438505,-3.3655357,14
531,Corbiehill Terrace,EH4 5BA,55.9640076,-3.2720956,14
532,Oakville Terrace,EH6 8DG,55.9670414,-3.1614281,8
533,Craigmount Way,EH12 8DW,55.9525836,-3.2976365,9
534,Upper Gilmore Place,EH3 9NL,55.9405428,-3.2085295,3
535,Broomlea Crescent,EH12 7NR,55.9349005,-3.2831512,15
536,Clayhills Grove,EH14 7NE,55.8805998,-3.3474835,10
537,Villa Road Sq Ferry,EH1 3EG,55.953252,-3.188267,6
538,Inchkeith Avenue,EH30 9QP,55.9843133,-3.3923268,14
539,Bughtlin Gardens,EH12 8XB,55.9519972,-3.3093966,9
540,Elliot Park,EH14 1DY,55.915434,-3.2450112,2
541,Grassmarket,EH1 2LJ,55.9475383,-3.1962969,6
542,Park Gardens,EH16 6JF,55.9138369,-3.1576977,16
543,Bleachfield ,EH6 5TE,55.9705961,-3.1900675,12
544,Inchgarvie Park,EH1 3EG,55.953252,-3.188267,6
545,Boswall Crescent,EH5 2ER,55.9748328,-3.2205181,7
546,Toddshill Road,EH29 9DF,55.9539018,-3.407985,14
547,Marionville Avenue,EH7 6AY,55.9576908,-3.1537178,1
548,Bellevue Crescent,EH3 6ND,55.9605547,-3.1932895,6
549,Broomhouse Terrace,EH11 3SU,55.9301473,-3.2764681,13
550,Dean Path Buildings,EH1 3EG,55.953252,-3.188267,6
551,Leith Links,EH6 8AA,55.9710389,-3.1639694,8
552,Fox Covert Grove,EH12 6UJ,55.9547217,-3.2801966,9
553,Colinton Mains Gardens,EH13 9AD,55.9128076,-3.2372228,5
554,West Pilton Crescent,EH4 4HP,55.9733632,-3.252263,7
555,Cramond Park,EH4 6PX,55.9730727,-3.3012406,14
556,Broompark Road,EH12 7JZ,55.9369499,-3.2820685,15
557,Sighthill Rise,EH11 4PZ,55.9189246,-3.2872596,13
558,Alnwickhill Court,EH16 6YG,55.9050802,-3.1754233,16
559,Salveson Grove,EH4 5JP,55.9752716,-3.2573958,7
560,Westbank Street,EH15 1DR,55.9566388,-3.1186625,11
561,Forrester Park Drive,EH11 3SN,55.9312238,-3.2827736,13
562,Barnton Park Place,EH4 6ET,55.9628267,-3.2887445,14
563,Stevenson Street,EH11 3DP,55.9341202,-3.2568139,13
564,Glen Street,EH3 9JF,55.9438935,-3.2016527,3
565,Coalhill,EH6 6RH,55.9749758,-3.1725278,8
566,Rosebery Crescent Lane,EH12 5JP,55.9465454,-3.218656,6
567,Blackbarony Road,EH9 3JD,55.9225635,-3.1686678,17
568,Moredunvale Way,EH17 7RE,55.9157043,-3.1431753,16
569,Duddingston Grove East,EH15 1RX,55.9452602,-3.1273948,1
570,Paisley Crescent,EH8 7JN,55.9507448,-3.1480549,1
571,Morningside Place,EH10 5ES,55.9301999,-3.2129171,3
572,Ashburnham Gardens,EH30 9LB,55.9876639,-3.3860052,14
573,Elizafield,EH6 5PY,55.9700459,-3.1859684,12
574,Fettes Rise,EH4 1QH,55.9675362,-3.2229433,4
575,Burdiehouse Square,EH17 8BN,55.8930299,-3.1626014,16
576,Sighthill Park,EH11 4PN,55.921837,-3.281209,13
577,Gosford Place,EH6 4BH,55.9726579,-3.1912663,12
578,Grierson Avenue,EH5 2AP,55.9771309,-3.2169833,7
579,Morven Street,EH4 7LQ,55.9530302,-3.2920696,9
580,Dryden Gardens,EH7 4PR,55.9648094,-3.1826193,12
581,East Fettes Avenue,EH4 1DN,55.9645874,-3.2222654,4
582,Carfae Park,EH4 3SH,55.9581894,-3.2642942,4
583,Niddriemill Avenue,EH15 3EN,55.9349155,-3.1157321,11
584,Drumbrae Crescent,EH12 8SH,55.9425973,-3.2931142,15
585,Redheughs Avenue,EH12 9RH,55.9331113,-3.3095238,9
586,Lewis Terrace,EH11 2BT,55.9448103,-3.2174093,13
587,Crewe Terrace,EH5 2LQ,55.9732207,-3.2340084,7
588,Spylaw Bank Road,EH13 0JG,55.9090683,-3.2619123,5
589,Grant Avenue,EH13 0DP,55.9047851,-3.258614,5
590,Viewfield Road,EH14 5BE,55.9080231,-3.2750584,10
591,Carrubers Close,EH1 1SF,55.950678,-3.1870061,6
592,Cockburnhill Road,EH14 7HY,55.8759769,-3.3553547,10
593,Ardmillan Terrace Lane,EH11 2JZ,55.9391454,-3.2250604,13
594,Gamekeepers Road,EH4 6LT,55.9710961,-3.3011016,14
595,Bughtlin Green,EH12 8XA,55.9525846,-3.3085799,9
596,Finlaggan Court,EH12 8GL,55.9476327,-3.3071364,9
597,Bonnington Grove,EH6 4BN,55.9726216,-3.1898161,12
598,Strathern Road,EH9 2AF,55.9341845,-3.1974351,3
599,Rose Park,EH5 3ST,55.9730595,-3.2091656,7
600,Hillpark Gardens ,EH4 7AJ,55.9611791,-3.2741963,4
601,Afton Place,EH5 3RB,55.9735754,-3.214452,7
602,Holyrood Park Road,EH16 5BG,55.9405083,-3.1728035,17
603,Double Hedges Road,EH16 6TS,55.9204692,-3.1637156,16
604,Sauchiebank,EH11 2NN,55.9430473,-3.2275415,13
605,Shandon Terrace,EH11 1QQ,55.932796,-3.2318315,2
606,Southfield Place,EH15 1LZ,55.9498425,-3.1192031,1
607,Kings Haugh,EH16 5UX,55.9334939,-3.1473677,11
608,Lussielaw Road,EH9 3BU,55.9270924,-3.1767343,17
609,Carnbee Crecent,EH16 6GF,55.9066922,-3.1498504,16
610,East Kilngate Rigg,EH17 8UA,55.901359,-3.1405788,16
611,New Cut Rigg,EH6 4QR,55.9738659,-3.1943721,7
612,Pirniefield Bank,EH6 7QQ,55.9685152,-3.1495712,8
613,Craigour Drive,EH17 7NU,55.9163877,-3.1344788,16
614,Baberton Mains Avenue,EH14 3EQ,55.9089573,-3.2850674,10
615,Balmwell Terrace,EH16 6PR,55.9017939,-3.1622671,16
616,Marshall Street,EH8 9BJ,55.9457401,-3.1866497,17
617,Bangholm Avenue,EH5 3AS,55.9723853,-3.2040686,7
618,Rosefield Place,EH15 1AZ,55.95225,-3.1178267,11
619,Glebe Terrace,EH12 7SQ,55.9415219,-3.2826877,15
620,Wester Coates Terrace,EH12 5LR,55.9464698,-3.231858,15
621,Dolphin Avenue,EH14 5RL,55.8946974,-3.3183886,10
622,Hutchison Crossway,EH14 1RQ,55.9317432,-3.2428234,2
623,Milton Street,EH8 8HA,55.9546777,-3.1682192,6
624,Merchiston Place,EH10 4NR,55.9354321,-3.211245,3
625,Arrol Place,EH30 9QB,55.9857679,-3.3897962,14
626,Hawkhead Grove,EH16 6LS,55.9132421,-3.1670251,16
627,Paisley Grove,EH8 7LF,55.9489958,-3.1428368,1
628,Granton Terrace,EH5 1BG,55.9788293,-3.2219815,7
629,Trotters Haugh,EH9 2GZ,55.9273916,-3.1908405,17
630,Torphichen Place,EH3 8DU,55.9465555,-3.2142727,6
631,Moredunvale Loan,EH17 7RJ,55.9161762,-3.1422304,16
632,Annandale Street,EH7 4AZ,55.9610211,-3.1856883,12
633,Silverknowes Green,EH4 5PL,55.9678442,-3.2649652,14
634,Harlaw Road,EH14 7AS,55.8803668,-3.3099485,10
635,West Silvermills Lane,EH3 5BD,55.9591812,-3.204813,4
636,Magdalene Drive,EH15 3DL,55.9421699,-3.1099032,11
637,Colinton Mains Grove,EH13 9DF,55.9083782,-3.2312222,5
638,Piershill Square East,EH8 7BG,55.9555795,-3.1453272,1
639,Bedford Court,EH4 1JX,55.957827,-3.2136141,4
640,Stair Park,EH12 6HL,55.9460146,-3.2432452,15
641,Tytler Court,EH8 8HJ,55.9552821,-3.1682214,6
642,Livingstone Place,EH9 1PD,55.9387142,-3.1867524,17
643,Baberton Mains Lea,EH14 3HB,55.9116579,-3.292155,10
644,Ravelrig Road,EH14 7DG,55.894145,-3.3482603,10
645,Calderview,EH11 4HX,55.9207402,-3.2985187,13
646,Agnew Terrace ,EH6 4QU,55.9730761,-3.1922331,12
647,Stenhouse Cottages,EH11 3JQ,55.9301663,-3.2589554,13
648,Bankhead Broadway,EH11 4DB,55.9261642,-3.2980484,13
649,Orchard Place,EH4 2ET,55.9570037,-3.2282195,4
650,Red Gaunlet Terr,EH1 3EG,55.953252,-3.188267,6
651,Drum Cottages,EH17 8RH,55.9046361,-3.1301843,16
652,Wisp Green,EH15 3QY,55.9326982,-3.1126504,11
653,Hillview Drive ,EH12 8QP,55.9466742,-3.2918675,15
654,Caiystane Hill,EH10 6SX,55.9040431,-3.2131384,5
655,Redhall Grove,EH14 2DU,55.9214008,-3.2603794,13
656,The Wisp,EH16 4SH,55.9251117,-3.1131909,11
657,South Ettrick Road,EH10 5BQ,55.9320417,-3.2181339,3
658,Rankin Avenue ,EH9 3DB,55.9259422,-3.1756218,17
659,South Gillsland Road,EH10 5DE,55.9303144,-3.2201149,3
660,Haymarket Yards,EH12 5HE,55.9454588,-3.2225523,6
661,Captain'S Road,EH17 8HW,55.902068,-3.1554541,16
662,Gote Lane,EH30 9PS,55.9907209,-3.3968931,14
663,Eastfield Road,EH28 8LL,55.9411166,-3.3598666,14
664,Duddingston Square West,EH15 1RS,55.944646,-3.1287533,1
665,Pittville Street Lane,EH15 2BT,55.9525524,-3.1068422,11
666,March Road,EH4 3TA,55.9599208,-3.2634678,4
667,Willowbrae Avenue,EH8 7HF,55.9525256,-3.1486352,1
668,Beresford Terrace,EH5 3HR,55.9758008,-3.2032365,7
669,Granby Road,EH16 5NL,55.9276084,-3.1721805,17
670,Joppa Park,EH15 2EP,55.9494159,-3.0975541,11
671,East Clapperfield,EH16 6TU,55.9205934,-3.1617391,16
672,High Street,EH1 1PD,55.9500811,-3.1882366,6
673,East Claremont Street,EH7 4HX,55.9631639,-3.1913006,12
674,Hillpark Terrace,EH4 7SX,55.9587305,-3.2699651,4
675,Dolphin Road,EH14 5RY,55.8938092,-3.3202212,10
676,Hillview Crescent,EH12 8QF,55.9466274,-3.2852165,15
677,Howdenhall Crescent,EH16 6UR,55.9042676,-3.1703119,16
678,South Gyle Gardens,EH12 7RZ,55.9372533,-3.298617,9
679,Murrayfield Gardens,EH12 6DF,55.9469905,-3.2394883,15
680,Savile Terrace,EH9 3AD,55.9298664,-3.1751019,17
681,Dudley Grove,EH6 4QP,55.9771115,-3.1896244,7
682,Brighouse Park Rigg,EH4 6QU,55.9765413,-3.294788,14
683,Fernieside Crescent,EH17 7HS,55.9116453,-3.1301614,16
684,Saunders Street,EH3 6TR,55.9571646,-3.2094124,4
685,Bernard Street,EH6 6SH,55.9758912,-3.1679682,8
686,Roseburn Avenue,EH12 5PB,55.9439281,-3.2366934,15
687,Springvalley Terr,EH10 4QB,55.9291286,-3.2113809,3
688,Cameron Toll Gardens,EH16 4TG,55.9284096,-3.1562965,16
689,Learmonth Avenue South,EH4 1PE,55.9556055,-3.22054,4
690,Barnton Avenue,EH4 6JJ,55.96708,-3.2857196,14
691,Gracemount Place,EH16 6EH,55.9079904,-3.1591439,16
692,Craigleigh Avenue North,EH4 3LD,55.9525872,-3.246212,15
693,Doublehedges Road,EH16 6TS,55.9204692,-3.1637156,16
694,Great Junction Street,EH6 6DU,55.9728806,-3.1755716,8
695,Wardieburn Place North,EH5 1DS,55.9784848,-3.2270874,7
696,Gilberstoun Place,EH15 2RB,55.9409096,-3.0970312,11
697,Bankhead Medway,EH11 4BY,55.9261837,-3.2958666,13
698,Kirk Street,EH6 5EY,55.9706642,-3.1732081,8
699,High School Yards,EH1 1LZ,55.9487923,-3.1843519,6
700,Claremont Terrace,EH7 4HX,55.9636715,-3.1918087,12
701,Orchard Brae Gardens,EH4 2HH,55.9564235,-3.2258952,4
702,Dean Street,EH4 1LL,55.958136,-3.2121607,4
703,High Street South Queensferry,EH30 9HW,55.9898061,-3.3950324,14
704,Grierson Gardens,EH5 2AS,55.9765838,-3.2173129,7
705,Plewlands Croft,EH1 3EG,55.953252,-3.188267,6
706,Lynedoch Place,EH3 7UA,55.9519042,-3.2140111,4
707,Glendevon Park,EH12 5XA,55.9394732,-3.2553323,15
708,Muir Wood Crescent,EH14 5HG,55.9022276,-3.2982054,10
709,Hermitage Gardens,EH10 6BA,55.9225557,-3.2076128,3
710,Stevenson Drive,EH11 3DP,55.9341202,-3.2568139,13
711,Craiglea Place,EH10 5QD,55.9210842,-3.2222862,3
712,Grindlay Street,EH3 9AX,55.9467224,-3.2041658,6
713,Laichpark Road,EH14 1XA,55.9273063,-3.2514947,2
714,Stewart Place,EH29 9BQ,55.9585006,-3.4025642,14
715,Saltire Street ,EH5 1PT,55.9817833,-3.2372006,7
716,Agnew Terrace,EH6 4QU,55.9730761,-3.1922331,12
717,Sighthill Grove,EH11 4QN,55.9213417,-3.281004,13
718,Laverockbank Gdns,EH5 3DR,55.9786648,-3.1999523,7
719,Elidon Terrace,EH3 5NL,55.9668489,-3.2030881,4
720,Kings Place,EH15 1DU,55.9581744,-3.1185568,11
721,Saughton Mains Street,EH11 3HE,55.9320489,-3.2657336,13
722,Swanston Road,EH10 7BB,55.9004636,-3.2171027,5
723,India Place,EH3 6EH,55.9568675,-3.2083656,4
724,Redford Court,EH13 9NF,55.904884,-3.2383632,5
725,Broomhouse Square,EH11 3RS,55.928772,-3.280844,13
726,Gillsland Park,EH1 3EG,55.953252,-3.188267,6
727,Cables Wynd,EH6 6DT,55.9738467,-3.1746002,8
728,Pitsligo Road,EH10 4RY,55.9315729,-3.2045777,3
729,Loganlea Place,EH7 6PB,55.9579025,-3.1444561,1
730,Willowbrae Gardens ,EH8 7EW,55.9528042,-3.1445624,1
731,Curriehill Castle Drive,EH14 5TB,55.894119,-3.332356,10
732,Summerside Street,EH6 4NU,55.9749136,-3.1884443,7
733,Claremont Road,EH6 7NH,55.9687066,-3.155803,8
734,Gilmerton Dykes Grove,EH17 8JF,55.9048436,-3.1472766,16
735,Magdalene Loan,EH15 3DP,55.941784,-3.1068463,11
736,Orchard Brae West,EH4 2EW,55.9578027,-3.2255145,4
737,Boswell Crescent,EH5 2ER,55.9748328,-3.2205181,7
738,Halmyre Street,EH6 8PE,55.9669366,-3.171614,12
739,Moredun Vale Park,EH17 7JW,55.913666,-3.1443227,16
740,Craigleith Drive,EH4 3JT,55.953611,-3.2413798,15
741,West Pilton Bank,EH4 4HN,55.9728058,-3.2507318,7
742,Murrayburn Green,EH14 2PL,55.919326,-3.280557,13
743,Braehead Loan,EH4 6BL,55.9631259,-3.3111337,14
744,Boswell Square ,EH5 2EQ,55.9730835,-3.2211583,7
745,Beechmont Crescent,EH1 3EG,55.953252,-3.188267,6
746,Cherry Tree Place,EH14 5AS,55.8926701,-3.3250089,10
747,Stoneycroft Road,EH30 9HX,55.988981,-3.3948211,14
748,Tanfield,EH3 5HF,55.9637347,-3.2017435,4
749,Bangholm Loan,EH5 3AH,55.9725465,-3.2009817,7
750,Redford Loan,EH13 0BS,55.903812,-3.2465215,5
751,Braid Mount Crest,EH10 6JH,55.9136981,-3.2087487,3
752,Boswall Quadrant,EH5 2EJ,55.973332,-3.2208287,7
753,Argyle Park Terrace,EH9 1JY,55.9396482,-3.1920258,3
754,Inverleith Grove,EH3 5PB,55.9652538,-3.2209001,4
755,Howdenhall Drive,EH16 6UZ,55.9038662,-3.1753503,16
756,Spey Street,EH7 4PY,55.9637026,-3.1791116,12
757,Ventor Terrace,EH9 2BW,55.9318924,-3.1703908,17
758,Hanover Street,EH2 2DX,55.9534681,-3.1972576,6
759,Cluny Avenue,EH10 4RN,55.925389,-3.2052935,3
760,Polwarth Grove,EH11 1LY,55.935242,-3.2221362,2
761,Corstorphine Road,EH12 6JG,55.9444383,-3.2544713,15
762,Cameron Toll Lade,EH16 4US,55.927746,-3.1564382,16
763,Parkgrove Row,EH4 7RF,55.9579078,-3.2941484,9
764,Hillcoat Place,EH15 1TW,55.9572525,-3.1188458,11
765,Mertoun Place,EH11 1JZ,55.9373512,-3.2189208,2
766,Saughtonhall Terrace,EH12 5QW,55.9430891,-3.2491621,15
767,Kinghorn Place,EH6 4BN,55.9724443,-3.1897007,12
768,Henderland Road,EH12 6BB,55.9482435,-3.236709,15
769,Keir Street,EH3 9EU,55.9456653,-3.1974778,6
770,Brand Drive,EH15 3AH,55.9455885,-3.1068228,11
771,Belgrave Crescent,EH4 3AH,55.9538877,-3.2175041,4
772,Jamica Mews,EH3 6HL,55.955829,-3.203885,6
773,Barnton Park Dell,EH4 6HW,55.9627194,-3.2874224,14
774,Shaftesbury Park,EH11 1SP,55.9323599,-3.2305878,2
775,Denham Green Place ,EH5 3PB,55.9735713,-3.2074911,7
776,Wardieburn Road,EH5 1LZ,55.9770618,-3.2294012,7
777,Cairns Drive,EH14 7HH,55.8777583,-3.3445812,10
778,Essex Brae,EH4 6LN,55.9677605,-3.3119686,14
779,Gillespie Crescent,EH10 4HU,55.9402728,-3.2058502,3
780,Lochside Place,EH12 9HA,55.932496,-3.3132099,9
781,Eltringham Grove,EH14 1SH,55.9309205,-3.2460508,2
782,Abercorn Grove,EH8 7HS,55.9519993,-3.1476058,1
783,Wheatfield Terrace,EH11 2PB,55.9381436,-3.2342355,13
784,Seafield Road East,EH15 1ED,55.9630059,-3.1289891,1
785,Learmonth Gardens,EH4 1BP,55.9566373,-3.2200641,4
786,Tynecastle Terrace,EH11 2NT,55.9381119,-3.2325912,13
787,Baileyfield Crescent,EH15 1BE,55.9533985,-3.1199588,11
788,Craigour Terrace,EH17 7PG,55.9155154,-3.1341521,16
789,Craigentinny Place,EH7 6PZ,55.9566908,-3.1372307,1
790,Carrick Knowe Hill,EH12 7BR,55.9351766,-3.2701152,15
791,Roseburn Place,EH12 5NL,55.9451708,-3.2356277,15
792,Burns Place ,EH6 5QD,55.9710068,-3.1875485,12
793,Belford Gardens,EH4 3EW,55.953783,-3.2327913,4
794,Queensferry Terrace,EH4 3EQ,55.9536318,-3.2291907,4
795,Wester Broom Terrace,EH12 7RE,55.9366576,-3.2923394,9
796,Midmar Drive ,EH10 6BU,55.9232601,-3.200146,3
797,Pentland Terrace ,EH10 6EY,55.9162603,-3.2130294,3
798,Leamington Place,EH10 4JR,55.9396644,-3.2087169,3
799,Balmwell Avenue,EH16 6HE,55.9026815,-3.1587187,16
800,Craigcrook Park,EH4 3PL,55.9562828,-3.2620259,4
801,Fauldburn,EH12 8YJ,55.9554039,-3.3046818,9
802,Blink Bonny Road,EH4 3HY,55.9525849,-3.2369297,4
803,Bonnington Road,EH6 5NP,55.9707206,-3.1798763,12
804,Kirkliston Road,EH30 9NZ,55.9853219,-3.3964622,14
805,Boswall Parkway,EH5 2HZ,55.975671,-3.228883,7
806,Salveson Crescent,EH4 5JL,55.9748155,-3.2596609,7
807,Pirniefield Place,EH6 7QF,55.9685578,-3.151866,8
808,Broomhall Bank,EH12 7PH,55.936083,-3.2881577,15
809,Burgess Street,EH6 6RD,55.9751577,-3.170134,8
810,Mortonhall Park View,EH17 8SW,55.9006053,-3.1696844,16
811,Silverknowes Midway,EH4 5PP,55.9673636,-3.2661539,14
812,Melville Drive,EH9 1JY,55.9399103,-3.1918383,3
813,Greenmantle Loan,EH16 6DT,55.9177385,-3.155446,16
814,Shandwick Place,EH2 4RT,55.9495637,-3.2095106,6
815,Kirk Crammond,EH4 6NS,55.9781653,-3.2995667,14
816,Wester Coates Gardens,EH12 5LT,55.9479479,-3.2302499,15
817,Nether Currie Crescent,EH14 5JG,55.9026424,-3.302337,10
818,Wardie Steps,EH5 1ES,55.9798368,-3.216586,7
819,Ballantyne Road,EH6 5LT,55.9743535,-3.1786747,8
820,Corslet Terrace,EH14 5LS,55.9001805,-3.3073774,10
821,Cowan Road,EH11 1RJ,55.9311958,-3.229858,2
822,Salamander Yards,EH6 7HB,55.9719654,-3.154419,8
823,Trinity Road,EH5 3JU,55.9770814,-3.2068297,7
824,Bleachfield,EH6 5TE,55.9705961,-3.1900675,12
825,Constitution Street - Car Park Entrance,EH1 3EG,55.953252,-3.188267,6
826,Murrayburn Drive,EH14 2SU,55.9177469,-3.2886338,13
827,Dalmahoy Road,EH27 8EG,55.9141955,-3.3737083,10
828,Dumbiedykes Road,EH8 9UT,55.9485226,-3.1780635,17
829,Carrick Knowe Place,EH12 7EP,55.936828,-3.270484,15
830,Little Road,EH16 6SH,55.909797,-3.1600812,16
831,Old Church Lane,EH15 3PY,55.9407742,-3.1557775,1
