Recorded,StreetName,dog_foul,vandalism,graffiti,weeds,detritus,fly_posting,bin_count,number_overflowing,smoking,drinks,confectionary,fast_food,pedestrian_individual,business,domestic,construction,animal_faeces,other
29/10/2010,Broomhouse Place South,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,East Hermiston,1,1,1,1,4,1,1,0,1,0,0,0,1,0,0,0,0,0
29/10/2010,Addiston Farm Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,Addiston Farm Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,Bavelaw Road,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
29/10/2010,Bavelaw Road,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,Bavelaw Road,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,Corslet Crescent,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
29/10/2010,Muirwood Grove,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,Viewfield Road,1,1,1,3,4,1,0,0,1,1,0,0,1,0,0,0,0,0
29/10/2010,Bonaly Brae,1,1,1,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0
29/10/2010,Bonaly Avenue,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,Campbell Park drive,1,1,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,Oxgangs Terrace,1,1,1,3,3,1,0,0,1,1,1,0,1,0,0,0,0,0
29/10/2010,Greenbank Drive,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
29/10/2010,Greenbank Drive,1,1,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0
29/10/2010,Greenbank Drive,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
29/10/2010,Colinton Road,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
29/10/2010,Colinton Road,1,1,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0
02/02/2011,Leith Links,1,1,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
02/02/2011,Leith Links,1,1,2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
02/02/2011,Leith Links,2,1,2,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0
02/02/2011,Bath Road,1,1,1,2,3,1,0,0,1,0,0,1,1,0,0,0,0,0
02/02/2011,Spiers Place,2,1,1,2,3,2,0,0,1,1,0,0,1,0,0,0,1,0
02/02/2011,Coalhill,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
02/02/2011,Pilrig Street,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1
02/02/2011,Gosford Place,1,1,2,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0
02/02/2011,Stanley Road,1,1,1,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0
02/02/2011,Trinity Grove,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
02/02/2011,Kingsburgh Crescent,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
02/02/2011,Granton Park Avenue,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2011,Drylaw Gardens,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2011,Strachan Gardens,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
02/02/2011,Blinkbonny Grove West,1,1,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0
02/02/2011,Craigleith Hill Gardens,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
02/02/2011,Craigleith Hill Gardens,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
02/02/2011,Lennox Street,1,1,1,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0
02/02/2011,Saunders Street,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
02/02/2011,India Place,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
02/02/2011,Glenogle Road,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
02/02/2011,Glenogle Road,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
02/02/2011,Teviot Dale Place,1,1,1,2,3,1,0,0,1,1,1,0,1,0,0,0,0,0
02/02/2011,Glenogle Road,1,1,1,2,3,1,0,0,1,1,0,1,1,0,0,0,0,0
02/02/2011,Elidon Terrace,1,1,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0
02/02/2011,Canon Lane,1,1,2,3,4,1,0,0,1,1,1,0,1,0,0,0,0,1
27/01/2011,Cammo Brae,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2011,Braehead Road,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2011,Brighouse Park Drive,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
27/01/2011,Stuart Wynd,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
27/01/2011,Henderland Road,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2011,Russell Road,1,1,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0
27/01/2011,Ba;green Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2011,Balgreen Road,1,1,1,2,3,1,0,0,1,1,0,0,1,0,0,0,0,0
27/01/2011,North Gyle Farm Court,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2011,Ravelston Dykes,1,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2011,Ravelston Dykes,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
27/01/2011,Succoth Gardens,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
27/01/2011,Maybury Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2011,Maybury Road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
27/01/2011,Maybury Road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
27/01/2011,Cammo Road,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2011,Cammo Road,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
27/01/2011,South Gyle Gardens,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2011,Almond Road,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
28/01/2011,Hallyards Road,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
28/01/2011,Auldgate Kirkliston,1,1,2,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0
28/01/2011,Hillwood Crescent Ratho,1,1,1,1,2,1,0,0,0,1,1,1,0,0,1,0,0,0
27/01/2011,Scotstoun Green SQ Ferry,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
28/01/2011,Villa Road SQ Ferry,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
02/02/2011,Breadalbane Terrace,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2011,Lewis Terrace,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
11/02/2011,Granville Terrace,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
11/02/2011,Polwarth Grove,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
11/02/2011,Colinton Grove West,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2011,Swanston Village,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2011,Auchingane,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1
11/02/2011,Buckstone Gardens,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
11/02/2011,East Comiston,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2011,Torduff Road,1,1,1,2,2,1,0,0,1,1,1,1,1,0,1,0,0,0
11/02/2011,Woodhall Drive,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
11/02/2011,Lanark Road West,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
11/02/2011,Lanark Road West,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
11/02/2011,Lanark Road West,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
11/02/2011,Thomson Grove,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2011,Lovedale Crescent,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2011,Ravelrig Gait,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
11/02/2011,Woodhall Avenue,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2011,Kingsknowe Terrace,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11/02/2011,Chesser Crescent,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
11/02/2011,Broomhouse Square,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
11/02/2011,Parkhead Loan,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
11/02/2011,Hailesland Place,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0
27/01/2011,Potterrow,1,1,3,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0
27/01/2011,Buccleuch Street,1,1,1,2,2,2,0,0,1,0,1,1,1,0,0,0,0,0
27/01/2011,Ratcliffe Terrace,1,1,1,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2011,Alnwickhill Loan,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2011,Blackford Road,1,1,1,1,3,1,0,0,0,1,1,1,1,0,1,0,0,0
27/01/2011,Blackford Avenue,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2011,Charterhall Road,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
27/01/2011,Roseneath Terrace,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
27/01/2011,South Lauder Road,1,1,1,1,4,1,0,0,1,1,1,0,1,0,0,0,0,0
27/01/2011,Gracemount Place,1,1,1,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0
27/01/2011,Gracemount Road,1,1,1,2,3,1,0,0,1,1,1,1,1,0,1,0,0,0
27/01/2011,Burdiehouse Street,1,1,1,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0
05/02/2011,Marchall Place,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
05/02/2011,Liberton Brae,1,1,1,1,2,1,1,0,1,0,1,1,1,0,0,1,0,0
05/02/2011,Clarinda Terrace,1,1,1,1,4,1,0,0,1,1,1,1,1,0,1,0,1,0
05/02/2011,Southhouse Walk,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
05/02/2011,Ferieside Place,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
05/02/2011,Forkenford,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2011,Hunters Close,1,1,2,1,4,1,0,0,1,1,0,0,1,0,0,1,0,0
20/01/2011,High Street,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
20/01/2011,High Street,1,1,1,1,1,1,3,0,1,0,0,1,1,0,0,0,0,0
20/01/2011,Bellevue Crescent,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
20/01/2011,Bellevue Crescent,1,1,1,2,3,1,1,0,1,0,1,1,1,0,0,0,0,0
20/01/2011,Douglas Gardens,1,1,1,2,3,1,1,1,1,0,1,1,1,0,0,0,0,0
20/01/2011,Lynedoch Place,1,1,1,1,2,2,1,0,1,0,1,0,1,0,0,0,0,0
20/01/2011,Northumberland South West Lane,1,1,2,1,3,1,0,0,1,0,0,1,1,0,0,0,0,0
20/01/2011,Robertson Close,2,1,3,1,2,2,0,0,1,1,0,0,1,1,1,0,1,0
19/01/2011,Lothian road,1,1,2,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0
19/01/2011,Lothian road,1,1,2,1,2,1,1,1,1,0,1,0,1,0,0,0,0,0
19/01/2011,Lothian road,1,1,1,1,1,2,1,0,1,0,1,0,1,0,1,0,0,0
19/01/2011,Lothian road,1,1,1,1,1,1,2,0,1,0,1,0,1,0,0,0,0,0
19/01/2011,Hanover Street,1,1,1,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0
19/01/2011,Hanover Street,1,1,1,2,2,1,1,0,1,1,1,0,1,0,0,1,0,0
22/02/2011,Essex Brae,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,"Almondside, Kirkliston",1,1,1,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0
22/02/2011,Corbiehill Terrace,1,1,1,2,2,1,0,0,1,1,1,1,1,0,0,0,0,0
22/02/2011,"Rosebery Avenue, South Queensferry",1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,"Rosebery Avenue, South Queensferry",1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Turnhouse Road,1,1,1,2,2,1,0,0,1,1,1,1,1,1,1,0,0,0
22/02/2011,"Hugh Russell Place, South Queensferry",1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,"Sommerville Gardens, South Queensferry",1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,"Chariot Drive, Newbridge",1,1,1,1,2,1,0,0,1,1,1,1,1,0,1,0,0,1
22/02/2011,"Cairns Gardens, Balerno",1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
22/02/2011,"Baird Road, Ratho",1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,"Baird Road, Ratho",1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,"Baird Road, Ratho",1,1,1,1,2,1,0,0,1,1,1,1,1,0,1,0,0,0
22/02/2011,Long Dalmahoy Road,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
22/02/2011,Long Dalmahoy Road,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Long Dalmahoy Road,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,"Main Street, Balerno",1,1,1,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,North Bughtlin Place,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,North Gyle Avenue,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Essendean Terrace,4,1,1,3,2,1,0,0,1,1,1,1,1,0,1,0,1,0
22/02/2011,Clermiston Hill,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Turnhouse Road,1,1,1,2,2,1,0,0,1,1,1,1,1,1,0,0,0,0
22/02/2011,Kilchurn Court,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Pennywell Medway,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
22/02/2011,Pennywell Medway,1,1,1,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0
22/02/2011,Bangholm View,1,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0
22/02/2011,Grierson Avenue,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
22/02/2011,Boswall Drive,1,1,1,2,1,1,1,0,1,1,1,0,1,0,0,0,0,0
22/02/2011,Boswall Drive,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
22/02/2011,Bangholm Park,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Tanfield,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Telford Place,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Queen's Road,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Drylaw Gardens,2,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,1,0
22/02/2011,Montagu Terrace,1,1,1,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Eildon Street,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
22/02/2011,Hawthornbank Lane,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Roseburn Street,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
22/02/2011,Roseburn Street,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
22/02/2011,Broomhall Road,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
22/02/2011,Broomhall Road,2,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
22/02/2011,Broompark Road,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Tyler's Acre Avenue,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
22/02/2011,Roull Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Muirhouse View,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Stevenson Drive,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Stevenson Drive,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22/02/2011,Stenhouse Crescent,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22/02/2011,Stenhouse Crescent,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
22/02/2011,Saughton Mains Drive,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
22/02/2011,Saughton Mains Drive,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Winton Drive,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Hailes Park,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Buckstone Shaw,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,East Camus Place,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Brandfield Street,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Gibson Terrace,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
22/02/2011,Hermand Street,1,1,1,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0
22/02/2011,Craiglockhart Crescent,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Oxgangs Road North,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
22/02/2011,Oxgangs Road North,1,1,1,1,2,1,0,0,1,1,0,1,1,0,0,0,0,0
22/02/2011,Ogilvie Terrace,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
22/02/2011,Craiglockhart View,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Elliot Park,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,New Mart Place,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
22/02/2011,Roseneath Terrace,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
22/02/2011,East Castle Road,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
22/02/2011,Falcon Avenue,1,1,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0
22/02/2011,Plewlands Avenue,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Gillsland Road,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
22/02/2011,Greenbank Grove,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
22/02/2011,Braid Mount Crest,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Comiston Drive,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Warden's Close,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Hope Street,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Keir Street,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Viewcraig Gardens,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Moray Place,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
22/02/2011,Albany Lane,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Coates Crescent,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,South Gayfield Lane,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Portsburgh Square,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Arthur Street Lane,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Trafalgar Lane,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
22/02/2011,"Dock Place, Leith",1,1,1,2,3,1,0,0,1,1,0,1,1,0,1,0,0,0
22/02/2011,Hamilton Wynd,1,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
22/02/2011,Sheriff Brae,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Elm Place,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Alemoor Park,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Western Harbour Breakwater,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Hamilton Drive,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
22/02/2011,Meadowbank Crescent,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Northfield Circus,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Abercorn Crescent,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
22/02/2011,Paisley Grove,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Lochend Road South,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Dumbiedykes Road,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Newington Road,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Grange Loan Gardens,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
22/02/2011,Hallhead Road,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
22/02/2011,Southhouse Crescent,1,1,1,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0
22/02/2011,Southhouse Crescent,1,1,1,2,2,1,1,0,0,1,1,0,1,0,0,0,0,0
22/02/2011,Moredunvale Place,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
22/02/2011,Summertrees Court,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
22/02/2011,Park Gardens,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Moredun Park Court,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
22/02/2011,East Kilngate Rigg,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22/02/2011,Niddrie House Square,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Westbank Street,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
22/02/2011,Bailie Place,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
22/02/2011,Castlepark Gait,1,1,1,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0
22/02/2011,Lower Joppa,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
07/06/2010,Castlelaw Road,1,1,1,3,3,1,0,0,0,0,1,1,1,0,0,0,0,0
07/06/2010,Stewart  Crescent ,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
07/06/2010,Malleny Avenue ,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
07/06/2010,Marchbank Place,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
07/06/2010,Addiston Park,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
15/06/2010,Turnhouse Road,1,1,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0
15/06/2010,Turnhouse Road,1,1,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0
15/06/2010,Turnhouse Road,1,1,1,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0
08/06/2010,Whitson Grove,1,1,1,3,4,1,0,0,1,1,1,1,1,0,1,0,0,0
08/06/2010,Washington Lane,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
08/06/2010,McLeod Street,1,1,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0
09/06/2010,Toddshill Road,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
08/06/2010,Eltringham Grove,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
08/06/2010,Laichpark Road,1,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0
08/06/2010,Redhall Place,2,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,1,0
08/06/2010,Allanpark Drive ,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
08/06/2010,Colinton Road,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
08/06/2010,Colinton Road,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
08/06/2010,Colinton Road,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2010,Calder Road,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
08/06/2010,Calder Road,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
16/06/2010,John Street Lane East,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2010,Broomhouse Road,1,1,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
10/06/2010,Broomhouse Road,1,1,1,1,3,1,0,0,1,1,0,0,1,0,0,0,0,0
10/06/2010,East Camus Place,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0
10/06/2010,Buckstone Neuk,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
10/06/2010,Pentland Terrace ,1,3,2,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0
21/06/2010,Nicolson Street,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
10/06/2010,Falcon Gardens ,1,1,1,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0
17/06/2010,Forteviot House,1,1,1,3,1,1,0,0,1,1,1,1,1,0,0,0,0,0
21/06/2010,Leamington Place,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
