717,Sighthill Grove,EH11 4QN,13,55.9213417,-3.281004,29/10/2010,2,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
718,Laverockbank Gdns,EH5 3DR,7,55.9786648,-3.1999523,22/10/2010,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
719,Elidon Terrace,EH3 5NL,4,55.9668489,-3.2030881,02/02/2011,2,1,1,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0
720,Kings Place,EH15 1DU,11,55.9581744,-3.1185568,23/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
721,Saughton Mains Street,EH11 3HE,13,55.9320489,-3.2657336,18/08/2008,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,1,0,0
722,Swanston Road,EH10 7BB,5,55.9004636,-3.2171027,18/08/2008,3,1,1,1,3,3,1,0,0,1,1,0,1,1,0,0,0,0,0
723,India Place,EH3 6EH,4,55.9568675,-3.2083656,02/02/2011,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
724,Redford Court,EH13 9NF,5,55.904884,-3.2383632,16/12/2009,2,1,1,1,2,3,1,0,0,1,1,1,0,1,1,0,0,0,0
725,Broomhouse Square,EH11 3RS,13,55.928772,-3.280844,11/02/2011,2,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
726,Gillsland Park,EH1 3EG,6,55.953252,-3.188267,26/04/2010,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
727,Cables Wynd,EH6 6DT,8,55.9738467,-3.1746002,13/04/2009,2,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
728,Pitsligo Road,EH10 4RY,3,55.9315729,-3.2045777,18/08/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
729,Loganlea Place,EH7 6PB,1,55.9579025,-3.1444561,26/10/2010,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
730,Willowbrae Gardens ,EH8 7EW,1,55.9528042,-3.1445624,17/06/2010,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
731,Curriehill Castle Drive,EH14 5TB,10,55.894119,-3.332356,23/06/2009,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
732,Summerside Street,EH6 4NU,7,55.9749136,-3.1884443,08/09/2009,2,1,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
733,Claremont Road,EH6 7NH,8,55.9687066,-3.155803,14/12/2008,2,1,1,1,2,2,1,1,0,1,0,1,0,1,0,0,0,0,1
734,Gilmerton Dykes Grove,EH17 8JF,16,55.9048436,-3.1472766,18/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
735,Magdalene Loan,EH15 3DP,11,55.941784,-3.1068463,16/06/2010,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
736,Orchard Brae West,EH4 2EW,4,55.9578027,-3.2255145,14/12/2008,3,1,1,1,2,2,1,2,0,0,1,1,0,1,0,0,0,0,0
737,Boswell Crescent,EH5 2ER,7,55.9748328,-3.2205181,11/06/2008,3,2,1,1,3,1,1,0,0,1,0,1,0,1,0,0,0,1,0
738,Halmyre Street,EH6 8PE,12,55.9669366,-3.171614,18/06/2010,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
739,Moredun Vale Park,EH17 7JW,16,55.913666,-3.1443227,,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
740,Craigleith Drive,EH4 3JT,15,55.953611,-3.2413798,21/10/2008,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
741,West Pilton Bank,EH4 4HN,7,55.9728058,-3.2507318,12/06/2009,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
742,Murrayburn Green,EH14 2PL,13,55.919326,-3.280557,21/10/2009,2,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
743,Braehead Loan,EH4 6BL,14,55.9631259,-3.3111337,12/10/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
744,Boswell Square ,EH5 2EQ,7,55.9730835,-3.2211583,12/06/2009,3,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
745,Beechmont Crescent,EH1 3EG,6,55.953252,-3.188267,,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
746,Cherry Tree Place,EH14 5AS,10,55.8926701,-3.3250089,10/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
747,Stoneycroft Road,EH30 9HX,14,55.988981,-3.3948211,18/08/2008,4,1,1,1,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0
748,Tanfield,EH3 5HF,4,55.9637347,-3.2017435,22/02/2011,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
749,Bangholm Loan,EH5 3AH,7,55.9725465,-3.2009817,15/06/2009,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
750,Redford Loan,EH13 0BS,5,55.903812,-3.2465215,28/04/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
751,Braid Mount Crest,EH10 6JH,3,55.9136981,-3.2087487,22/02/2011,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
752,Boswall Quadrant,EH5 2EJ,7,55.973332,-3.2208287,19/08/2008,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
753,Argyle Park Terrace,EH9 1JY,3,55.9396482,-3.1920258,,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
754,Inverleith Grove,EH3 5PB,4,55.9652538,-3.2209001,30/06/2009,3,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
755,Howdenhall Drive,EH16 6UZ,16,55.9038662,-3.1753503,25/02/2009,3,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
756,Spey Street,EH7 4PY,12,55.9637026,-3.1791116,19/08/2008,2,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
757,Ventor Terrace,EH9 2BW,17,55.9318924,-3.1703908,18/06/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
758,Hanover Street,EH2 2DX,6,55.9534681,-3.1972576,19/01/2011,1,1,1,1,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0
759,Cluny Avenue,EH10 4RN,3,55.925389,-3.2052935,15/10/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
760,Polwarth Grove,EH11 1LY,2,55.935242,-3.2221362,11/02/2011,3,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
761,Corstorphine Road,EH12 6JG,15,55.9444383,-3.2544713,27/10/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
762,Cameron Toll Lade,EH16 4US,16,55.927746,-3.1564382,26/04/2010,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
763,Parkgrove Row,EH4 7RF,9,55.9579078,-3.2941484,18/06/2008,3,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,1
764,Hillcoat Place,EH15 1TW,11,55.9572525,-3.1188458,26/10/2010,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
765,Mertoun Place,EH11 1JZ,2,55.9373512,-3.2189208,,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
766,Saughtonhall Terrace,EH12 5QW,15,55.9430891,-3.2491621,28/04/2008,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
767,Kinghorn Place,EH6 4BN,12,55.9724443,-3.1897007,22/10/2008,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
768,Henderland Road,EH12 6BB,15,55.9482435,-3.236709,27/01/2011,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
769,Keir Street,EH3 9EU,6,55.9456653,-3.1974778,22/02/2011,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
770,Brand Drive,EH15 3AH,11,55.9455885,-3.1068228,,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
771,Belgrave Crescent,EH4 3AH,4,55.9538877,-3.2175041,13/04/2009,3,1,1,1,3,2,1,0,0,1,0,0,1,1,0,1,0,0,0
772,Jamica Mews,EH3 6HL,6,55.955829,-3.203885,25/02/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
773,Barnton Park Dell,EH4 6HW,14,55.9627194,-3.2874224,27/10/2009,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
774,Shaftesbury Park,EH11 1SP,2,55.9323599,-3.2305878,14/10/2008,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
775,Denham Green Place ,EH5 3PB,7,55.9735713,-3.2074911,15/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
776,Wardieburn Road,EH5 1LZ,7,55.9770618,-3.2294012,20/10/2009,3,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
777,Cairns Drive,EH14 7HH,10,55.8777583,-3.3445812,28/04/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
778,Essex Brae,EH4 6LN,14,55.9677605,-3.3119686,22/02/2011,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
779,Gillespie Crescent,EH10 4HU,3,55.9402728,-3.2058502,25/02/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
780,Lochside Place,EH12 9HA,9,55.932496,-3.3132099,14/06/2010,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
781,Eltringham Grove,EH14 1SH,2,55.9309205,-3.2460508,08/06/2010,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
782,Abercorn Grove,EH8 7HS,1,55.9519993,-3.1476058,14/04/2010,3,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,1,0,0
783,Wheatfield Terrace,EH11 2PB,13,55.9381436,-3.2342355,29/10/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
784,Seafield Road East,EH15 1ED,1,55.9630059,-3.1289891,12/09/2008,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
785,Learmonth Gardens,EH4 1BP,4,55.9566373,-3.2200641,28/04/2008,2,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,1,0,0
786,Tynecastle Terrace,EH11 2NT,13,55.9381119,-3.2325912,28/04/2008,2,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
787,Baileyfield Crescent,EH15 1BE,11,55.9533985,-3.1199588,16/12/2008,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
788,Craigour Terrace,EH17 7PG,16,55.9155154,-3.1341521,08/09/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0
789,Craigentinny Place,EH7 6PZ,1,55.9566908,-3.1372307,16/09/2008,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
790,Carrick Knowe Hill,EH12 7BR,15,55.9351766,-3.2701152,14/06/2010,3,1,1,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0
791,Roseburn Place,EH12 5NL,15,55.9451708,-3.2356277,09/06/2009,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
792,Burns Place ,EH6 5QD,12,55.9710068,-3.1875485,22/10/2010,3,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
793,Belford Gardens,EH4 3EW,4,55.953783,-3.2327913,15/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
794,Queensferry Terrace,EH4 3EQ,4,55.9536318,-3.2291907,25/02/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
795,Wester Broom Terrace,EH12 7RE,9,55.9366576,-3.2923394,27/10/2009,3,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
796,Midmar Drive ,EH10 6BU,3,55.9232601,-3.200146,10/06/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
797,Pentland Terrace ,EH10 6EY,3,55.9162603,-3.2130294,10/06/2010,3,1,3,2,2,2,1,1,0,1,0,1,0,1,0,0,0,0,0
798,Leamington Place,EH10 4JR,3,55.9396644,-3.2087169,21/06/2010,2,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
799,Balmwell Avenue,EH16 6HE,16,55.9026815,-3.1587187,17/12/2009,3,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
800,Craigcrook Park,EH4 3PL,4,55.9562828,-3.2620259,,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
801,Fauldburn,EH12 8YJ,9,55.9554039,-3.3046818,14/06/2010,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
802,Blink Bonny Road,EH4 3HY,4,55.9525849,-3.2369297,22/10/2010,3,2,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0
803,Bonnington Road,EH6 5NP,12,55.9707206,-3.1798763,25/06/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
804,Kirkliston Road,EH30 9NZ,14,55.9853219,-3.3964622,,4,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
805,Boswall Parkway,EH5 2HZ,7,55.975671,-3.228883,16/12/2009,3,1,1,1,1,2,1,0,0,1,1,1,1,1,0,0,0,0,0
806,Salveson Crescent,EH4 5JL,7,55.9748155,-3.2596609,11/06/2008,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
807,Pirniefield Place,EH6 7QF,8,55.9685578,-3.151866,25/02/2009,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
808,Broomhall Bank,EH12 7PH,15,55.936083,-3.2881577,17/06/2008,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
809,Burgess Street,EH6 6RD,8,55.9751577,-3.170134,20/10/2009,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
810,Mortonhall Park View,EH17 8SW,16,55.9006053,-3.1696844,03/11/2009,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
811,Silverknowes Midway,EH4 5PP,14,55.9673636,-3.2661539,,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
812,Melville Drive,EH9 1JY,3,55.9399103,-3.1918383,,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
813,Greenmantle Loan,EH16 6DT,16,55.9177385,-3.155446,03/11/2009,3,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
814,Shandwick Place,EH2 4RT,6,55.9495637,-3.2095106,05/05/2009,1,1,1,1,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0
815,Kirk Crammond,EH4 6NS,14,55.9781653,-3.2995667,28/04/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
816,Wester Coates Gardens,EH12 5LT,15,55.9479479,-3.2302499,09/09/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
817,Nether Currie Crescent,EH14 5JG,10,55.9026424,-3.302337,27/01/2010,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
818,Wardie Steps,EH5 1ES,7,55.9798368,-3.216586,11/06/2010,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
819,Ballantyne Road,EH6 5LT,8,55.9743535,-3.1786747,13/04/2009,2,1,1,1,2,1,1,0,0,0,1,1,0,1,0,0,0,0,0
820,Corslet Terrace,EH14 5LS,10,55.9001805,-3.3073774,27/01/2009,3,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
821,Cowan Road,EH11 1RJ,2,55.9311958,-3.229858,14/04/2010,3,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
822,Salamander Yards,EH6 7HB,8,55.9719654,-3.154419,29/04/2010,2,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
823,Trinity Road,EH5 3JU,7,55.9770814,-3.2068297,08/09/2009,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
824,Bleachfield,EH6 5TE,12,55.9705961,-3.1900675,22/10/2010,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,0,0
825,Constitution Street - Car Park Entrance,EH1 3EG,6,55.953252,-3.188267,16/12/2009,3,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
826,Murrayburn Drive,EH14 2SU,13,55.9177469,-3.2886338,09/09/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
827,Dalmahoy Road,EH27 8EG,10,55.9141955,-3.3737083,21/10/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
828,Dumbiedykes Road,EH8 9UT,17,55.9485226,-3.1780635,22/02/2011,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
829,Carrick Knowe Place,EH12 7EP,15,55.936828,-3.270484,18/08/2008,3,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
830,Little Road,EH16 6SH,16,55.909797,-3.1600812,21/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
831,Old Church Lane,EH15 3PY,1,55.9407742,-3.1557775,14/04/2010,3,1,1,1,2,3,1,0,0,1,1,1,0,1,0,0,0,0,0
832,Gillespie Road,EH13 0LL,5,55.9071039,-3.2665534,23/06/2009,3,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
833,Drumbrae Park,EH4 7QA,9,55.9562757,-3.2961394,,3,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
834,Brand Place,EH8 8EF,6,55.9559508,-3.1693251,,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
835,Harlaw March,EH14 7BJ,10,55.8793571,-3.3331193,28/04/2009,3,1,1,1,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0
836,Barton Park,EH1 3EG,6,55.953252,-3.188267,25/02/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
837,Magdeline Court,EH15 3EF,11,55.9407599,-3.1135627,,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
838,Broomhouse Road,EH11 3UR,13,55.9284583,-3.2845576,10/06/2010,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
839,Allan Street,EH4 1JG,4,55.9590833,-3.2135292,16/12/2009,2,1,1,1,2,3,1,0,0,1,0,1,0,1,0,0,1,0,0
840,Bellevue Lane,EH7 4JP,12,55.9607398,-3.1930564,08/09/2009,2,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
841,Craigpark Crescent,EH28 8RN,10,55.9210376,-3.3865997,09/09/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
842,Plewlands Crescent,EH10 5JY,3,55.9231908,-3.2195896,18/06/2009,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
843,Zetland Place,EH5 3LZ,7,55.9758693,-3.2098816,,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
844,West Powerburn,EH9 3EW,17,55.9293824,-3.1782495,18/08/2008,3,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
845,Ravelston Dykes Road,EH4 3PA,15,55.9529761,-3.2570195,09/06/2009,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
846,Relugas Road,EH9 2NA,17,55.9298669,-3.1808369,17/12/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
847,North Junction Street,EH6 6HP,8,55.9767643,-3.1796093,14/12/2008,2,2,1,1,2,2,1,2,0,1,1,1,1,1,0,0,0,1,0
848,Meadow Lane,EH8 9NR,17,55.9423235,-3.1861714,22/04/2009,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
849,Moredunvale Place,EH17 7ND,16,55.914597,-3.1391509,22/02/2011,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
850,Notrh Hillhousefield,EH6 4HU,8,55.9779866,-3.1860693,25/06/2009,2,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
851,Bath Street Lane,EH15 1EX,11,55.9529324,-3.113018,14/04/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
852,Laverockbank Gardens,EH5 3DR,7,55.9786648,-3.1999523,30/06/2009,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
853,Colliesdene Terrace,EH15 2JN,11,55.9467152,-3.0938061,25/02/2009,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
854,Hutchison Park,EH14 1RG,2,55.9312494,-3.2438126,16/09/2008,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
855,Steel'S Place,EH10 4QR,3,55.9283456,-3.2089547,08/09/2009,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
856,Magdalene Gardens,EH15 3DN,11,55.9411477,-3.1090952,29/10/2009,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
857,Curriehill Road,EH14 5PT,10,55.8988271,-3.314642,09/09/2009,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
858,Baberton Mains Way,EH14 3HE,10,55.9101137,-3.2950586,05/09/2008,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
859,Wolseley Terrace,EH8 7DF,1,55.9542831,-3.1499537,24/06/2009,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
860,White Park,EH11 1TZ,13,55.9373392,-3.2320189,09/09/2009,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
861,Upper Cramond Court,EH4 6RQ,14,55.9670054,-3.3070447,27/10/2009,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
862,Viewforth,EH10 4LQ,3,55.9390795,-3.2112139,03/11/2009,2,1,1,1,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0
863,Duncan Place,EH6 8HW,8,55.9705646,-3.1676244,29/04/2010,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
864,Portsburgh Square,EH1 2JB,6,55.9468258,-3.1988017,22/02/2011,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
865,Warriston Gardens,EH3 5NG,4,55.968861,-3.2030038,08/09/2008,3,1,1,1,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0
866,Goodtrees Gardens,EH17 7RH,16,55.9153324,-3.141256,15/10/2010,3,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
867,Abercromby Place,EH3 6LF,6,55.9566254,-3.1961282,28/10/2010,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
868,St Giles Street,EH1 1PT,6,55.9500417,-3.1921718,16/12/2009,1,2,1,1,2,2,1,0,0,1,0,0,0,1,0,1,0,1,0
869,Hamilton Wynd,EH1 3EG,6,55.953252,-3.188267,22/02/2011,2,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
870,Duddingston Gardens South,EH15 1RF,1,55.9435156,-3.1270875,25/06/2010,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
871,Peatville Terrace,EH14 2EB,13,55.9202744,-3.2640701,10/06/2010,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
872,Ryehill Gardens,EH6 8ES,8,55.9670161,-3.1593919,22/10/2010,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
873,Lawson Crescent,EH30 9JE,14,55.9866977,-3.3910217,27/01/2010,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
874,Haillesland Gardens ,EH14 2QE,13,55.9175735,-3.2777203,10/06/2009,2,1,1,1,3,2,1,0,0,1,1,1,1,1,0,0,0,0,0
875,Lasswade Bank,EH17 8HX,16,55.9024732,-3.1493302,15/10/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
876,Meadowfield Avenue,EH8 7NW,1,55.9462108,-3.1380424,16/12/2008,3,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
877,Semple Street,EH3 8BL,2,55.9451458,-3.2065971,24/06/2009,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
878,South Charlotte Lane (Randolph Lane),EH3 7TD,6,55.9518873,-3.2099364,16/12/2009,2,2,1,1,2,2,1,0,0,1,1,1,0,1,1,0,0,1,0
879,Elder Street,EH1 3DX,6,55.9554572,-3.1903904,10/06/2009,1,1,1,2,2,3,2,0,0,1,1,1,1,1,0,0,0,0,0
880,Carfrae Road,EH4 3SA,4,55.9584974,-3.2613804,29/04/2010,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1
881,Torphin Road,EH13 0HW,5,55.9019327,-3.2685414,25/02/2009,4,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
882,Dundas Avenue,EH30 9QB,14,55.9852178,-3.3898393,23/06/2009,3,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
883,East Terrace,EH30 9HS,14,55.9895496,-3.3938061,25/02/2009,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
884,Buskstone Road,EH10 6UA,5,55.9072155,-3.203986,27/01/2009,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
885,Craiglockhart Place,EH14 1NA,2,55.9238008,-3.240105,10/06/2010,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
886,Echline Park,EH30 9XQ,14,55.9858034,-3.4137184,24/06/2010,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
887,Southhouse Walk,EH17 8FE,16,55.9009018,-3.1547652,05/02/2011,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
888,Burdiehouse Drive,EH17 8BA,16,55.8968724,-3.1573928,,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
889,Sunnybank,EH7 5TL,1,55.9561824,-3.1619324,25/06/2010,2,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
890,Orchard Road,EH4 2HE,4,55.9562737,-3.2304205,19/08/2008,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
891,Redhall Road,EH14 2HN,13,55.9227543,-3.2585177,14/04/2010,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
892,Easter Drylaw Loan,EH4 2RJ,4,55.9660076,-3.2471548,15/06/2009,3,1,1,1,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0
893,Regent Street Lane,EH15 2AL,11,55.9535745,-3.1103137,29/10/2009,2,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
894,Roseburn Terrace,EH12 6AN,15,55.9455702,-3.234335,,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
895,Hill Park Green,EH4 7TB,4,55.9575523,-3.2683169,11/06/2008,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
