Street Name,Date,Time,Grade,Zone,Dogfoul,Vandalism,Graffiti,Weeds,Detritus,Fly Posting,Bin Count,Number Overflowing,Smoking,Drinks,Confectionery,Fast Food,Pedestrian Individual,Business,Domestic,Construction,Animal Faeces,Other
Ravelston Place,,13:05,B,3,1,1,1,3,2,1,1,0,1,1,0,1,1,0,0,0,0,0
Belford Terrace,,13:10,B,3,1,1,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0
Upper Dean Terr,,13:15,B,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Orchard Bank,,13:20,B,3,1,1,1,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Queensferry Road,,13:28,B,3,1,1,1,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Queensferry Road,,13:30,B,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Craigcrook Park,,13:40,B,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Saxe Coburg Street,,13:55,B,3,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Silvermills,,13:59,A,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Meadow Place Rd,,14:20,B,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Westerhailes Park,,08:05,B,2,2,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,1,0
Barn Park,,08:25,C,3,1,1,1,2,2,1,0,0,1,1,1,0,1,1,0,0,0,0
Muirwood Crescent,,08:35,A,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Dolphin Road,,08:45,B,3,1,1,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Marchbank Drive,,08:55,B,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Pilton Avenue,,09:30,B,3,1,1,1,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
Craighill Gardens,,09:35,B,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Greenbank Avenue,,09:40,B,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Springvalley Terr,,09:55,B,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Churchill Place,,10:05,B,2,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Tarvit Street,,10:10,B,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Leven Terrace,,10:20,B,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Potter Row,,10:30,A,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield Road,,10:40,B,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Mayfield Road,,10:50,A,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield Road,,11:00,B,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Backlee,,11:10,A,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Little Road,,11:20,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Little Road,,11:25,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Burdiehouse Drive,,11:35,A,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Clackmae Grove,,11:45,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Red Gaunlet Terr,,11:55,B,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Moredun Vale Park,,12:05,B,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Old Dalkeith Road,,12:15,B,3,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Old Dalkeith Road,,12:20,B,3,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Old Dalkeith Road,,12:25,A,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
St Catherines Pl,,12:35,B,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
East Market Street,,12:50,A,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
East Market Street,,13:00,A,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Calton Road,,13:10,B,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Calton Road,,13:20,B,1,1,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0
Calton Road,,13:25,B,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Horse Wynd,,13:35,B,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Gullans Close,,13:45,B,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Brand Place,,13:55,B,1,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Barony Street,,14:05,B,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Forth Street,,14:15,B,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
West Maitland St,,14:25,B,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Ponton Street,,14:35,B,1,1,1,1,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0
Braid Hills Cres,,14:45,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Trotters Haugh,,08:20,A,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Niddrie Mains Rd,,08:30,B,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Craigmillar Castle L,,08:40,B,2,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Niddrie Mains Rd,,08:50,A,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Niddrie Mains Rd,,09:00,B,2,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
New Craighall Drive,,09:10,B,3,1,1,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Bingham Way,,09:30,A,3,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Duddingston Row,,09:40,B,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Duddingston Row,,09:45,B,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Magdeline Court,,09:55,B,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Magdeline Medway,,10:00,B,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Coillsdene Loan,,10:10,B,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
South Mellis Park,,10:20,B,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Duddingston Rd West,,10:30,B,3,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
Duddingston Rd West,,10:40,B,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Duddingston Rd West,,10:50,B,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Comely Green Cres,,11:00,B,3,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Mertoun Place,,11:10,B,2,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Laurel Terrace,,11:20,B,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Hutchison Road,,11:30,B,3,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Hutchison Road,,11:35,B,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Hutchison Grove,,11:40,B,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Redhall House Dr,,11:50,A,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Elliot Park ,,12:00,B,2,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Woodhall Bank,,12:10,B,2,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Torduff Road,,12:20,A,4,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Laverockdale Cres,,12:30,B,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Firrhill Drive,,12:40,B,2,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Firrhill Drive,,12:50,B,2,1,1,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Firrhill Drive,,12:55,B,2,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Eltringham Terrace,,13:10,B,2,1,1,1,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0
Frasergrove,,09:40,B,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Zetland Place,,09:45,B,3,1,1,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0
Willowbank Row,,09:50,B,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
North Fort Street,,09:55,B,2,2,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0
Portland Terrace,,10:00,B,2,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Bernard Street,,10:06,B,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Smiths Place,,10:10,B,2,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Elizafield,,10:16,B,2,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Redbraes Place,,10:20,B,2,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
Elliot Street,,10:25,B,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Elm Row,,10:30,B,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0
Breadalbane Terr,,11:00,B,2,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Stevenson Street,,11:10,B,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Stevenson Street,,11:15,B,3,2,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,1,0
Dania Court,,11:20,B,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Saughton Mains G,,11:28,C,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Middle Park,,11:38,B,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Silverknowes Hill,12/10/2010,07:30,B,3,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Cramond Green,12/10/2010,07:40,B,3,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
North lawn Terrace,12/10/2010,07:35,A,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Craigleith Rise,12/10/2010,07:50,B,3,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Glendevon Grove,12/10/2010,09:25,B,3,1,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Stanhope Street,12/10/2010,09:30,B,3,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Corstorphine Park Gardens,12/10/2010,09:43,A,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Dovecot Road,12/10/2010,09:50,B,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Corstorphine Bank Drive,12/10/2010,09:55,B,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Dunollie Court,12/10/2010,10:00,A,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Braehead Loan,12/10/2010,10:10,A,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Essex Road,12/10/2010,10:15,B,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Brighouse Park Rigg,12/10/2010,10:30,A,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
North Bughtlinfield,12/10/2010,10:40,B,3,1,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Turnhouse Road,12/10/2010,10:45,B,4,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Turnhouse Road,12/10/2010,10:47,B,4,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Dundas Mains S.Queensferry,12/10/2010,11:10,B,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Stewart Terrace SQ,12/10/2010,11:13,B,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Maitland Road,12/10/2010,11:30,B,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Harvest Road,12/10/2010,11:45,B,4,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
Gogar Station,15/10/2010,12:00,B,3,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1
Lauriston Park,15/10/2010,08:20,B,1,1,1,1,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0
Quarry Close,15/10/2010,08:40,B,2,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Gilmore Street,15/10/2010,08:50,C,2,1,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Grange Terrace,15/10/2010,09:10,B,3,1,1,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0
Coben Road,15/10/2010,09:25,B,3,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
Lussielaw Road,15/10/2010,09:30,B,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Liberton Road,15/10/2010,09:45,B,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Nether Craigour,15/10/2010,09:55,B,3,1,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Nellfield,15/10/2010,10:05,B,3,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0
Goodtrees Gardens,15/10/2010,10:15,B,3,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Carnbee Crecent,15/10/2010,10:35,B,3,1,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0
Lasswade Bank,15/10/2010,10:45,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Southhouse Loan,15/10/2010,10:50,B,3,1,1,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0
Bramdean Grove,15/10/2010,11:05,B,3,1,1,1,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0
Cluny Avenue,15/10/2010,11:15,B,3,1,1,1,2,3,1,0,0,0,1,1,0,1,0,0,0,0,0
Craighouse Avenue,15/10/2010,11:30,B,3,2,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
Mid Gillsland Road,15/10/2010,11:35,B,3,1,1,1,2,2,1,0,0,0,1,1,1,1,0,0,0,0,0
Meadowfield Terrace,26/10/2010,10:45,B,2,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0
Meadowfield Court,26/10/2010,10:52,A,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Royal Park Terrace,26/10/2010,10:56,B,2,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
Duke Walk,26/10/2010,10:59,B,2,1,1,1,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0
Meadowbank Terrace,26/10/2010,11:31,B,2,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Restalrig Square,26/10/2010,11:37,A,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Loganlea Place,26/10/2010,12:00,B,3,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
Duddingston Grove East,26/10/2010,12:07,A,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Brunstane Road,26/10/2010,12:17,B,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0
Hillcoat Place,26/10/2010,12:25,A,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Corbiewynd,26/10/2010,08:09,B,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Cheyne Street,22/10/2010,,B,2,1,1,1,2,2,2,0,0,1,1,0,0,1,0,0,0,0,0
Miller Row,22/10/2010,10:48,B,3,2,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
Orchard Brae Gardens,,12:10,B,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0
Blink Bonny Road,22/10/2010,12:35,B,3,2,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,1,0
Corbiehill Road,22/10/2010,12:55,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Silverknowes View,22/10/2010,13:10,B,3,2,1,1,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
Lower Granton road,22/10/2010,13:40,B,2,2,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
Lower Granton road,22/10/2010,13:45,C,2,2,1,2,2,2,1,0,0,1,1,1,1,1,0,0,0,1,0
Lower Granton road,22/10/2010,13:50,B,2,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Spencer Place,22/10/2010,13:55,B,3,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Laverockbank Gdns,22/10/2010,14:10,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Newhaven Road,22/10/2010,14:15,B,3,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
Prince Regent Street,22/10/2010,14:35,B,2,1,1,2,2,2,1,0,0,1,1,1,0,1,1,0,0,1,0
Madeira Place,22/10/2010,14:40,A,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
New Cut Rigg,22/10/2010,14:55,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Bleachfield,22/10/2010,15:50,B,3,1,1,1,2,2,1,0,0,1,1,1,0,1,0,1,0,0,0
Burns Place ,22/10/2010,08:24,B,3,1,1,1,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0
Pilrig gardens,22/10/2010,,B,2,2,1,2,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0
Iona Street,22/10/2010,07:12,B,3,1,1,2,2,2,1,0,0,1,1,1,1,1,0,1,0,1,0
Duke Place,22/10/2010,10:48,B,2,1,1,1,3,2,2,0,0,1,1,1,0,1,0,0,0,0,0
Ryehill Gardens,22/10/2010,,A,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
East Claremont Street,22/10/2010,08:24,B,2,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0
East Claremont Street,22/10/2010,09:36,B,2,1,1,1,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0
Carrubbers Close,28/10/2010,,C,1,1,1,3,2,1,1,0,0,1,1,1,1,1,1,0,0,1,1
Fountain Close,28/10/2010,10:15,B,1,1,1,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Kyle Place,28/10/2010,08:24,B,2,1,1,2,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0
Marshall Court,28/10/2010,12:00,B,1,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
York Place,28/10/2010,13:26,C,1,1,1,2,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0
York Lane,28/10/2010,09:36,B,2,1,1,1,2,3,1,0,0,1,1,0,0,1,1,1,0,0,0
Dublin street lane,28/10/2010,,B,1,1,1,2,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
York Place,28/10/2010,,B,1,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Abercromby Place,28/10/2010,,B,2,1,1,1,2,3,1,0,0,1,0,0,1,1,0,0,0,0,1
Abercromby Place,28/10/2010,08:24,B,2,1,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Lothian Road,28/10/2010,13:12,B,1,1,1,1,2,2,1,2,0,1,0,1,0,1,0,0,0,0,0
Lothian Road,28/10/2010,,B,1,1,1,1,2,2,1,1,0,1,0,0,0,1,0,1,0,0,0
Lothian Road,28/10/2010,,B,1,1,1,1,2,2,1,1,0,1,1,0,0,1,0,0,0,0,0
Cathcart Place,29/10/2010,,C,2,1,1,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0
Wheatfield Terrace,29/10/2010,,C,2,1,1,1,2,2,1,1,0,1,1,0,1,1,0,0,0,0,0
Sighthill Grove,29/10/2010,,B,2,1,1,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0
Quarrybank End,29/10/2010,,B,2,1,1,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0
Broomhouse Street South,29/10/2010,08:24,B,2,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Broomhouse Place South,29/10/2010,10:30,B,2,1,1,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0
Broomhouse Place South,29/10/2010,10:30,B,2,1,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0
East Hermiston,29/10/2010,10:50,B,3,1,1,1,1,4,1,1,0,1,0,0,0,1,0,0,0,0,0
Addiston Farm Road,29/10/2010,11:00,B,4,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Addiston Farm Road,29/10/2010,11:00,B,4,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Bavelaw Road,29/10/2010,11:10,B,3,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
Bavelaw Road,29/10/2010,11:15,B,3,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
Bavelaw Road,29/10/2010,11:20,B,3,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
Corslet Crescent,29/10/2010,11:25,B,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Muirwood Grove,29/10/2010,12:15,B,3,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
Viewfield Road,29/10/2010,12:25,B,3,1,1,1,3,4,1,0,0,1,1,0,0,1,0,0,0,0,0
Bonaly Brae,29/10/2010,12:35,B,3,1,1,1,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0
Bonaly Avenue,29/10/2010,12:45,B,3,1,1,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0
Campbell Park drive,29/10/2010,12:30,B,3,1,1,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0
Oxgangs Terrace,29/10/2010,12:50,C,3,1,1,1,3,3,1,0,0,1,1,1,0,1,0,0,0,0,0
Greenbank Drive,29/10/2010,13:00,B,3,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
Greenbank Drive,29/10/2010,13:05,B,3,1,1,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0
Greenbank Drive,29/10/2010,13:10,B,3,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
Colinton Road,29/10/2010,13:45,B,3,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
Colinton Road,29/10/2010,13:50,B,3,1,1,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0
Colinton Road,,13:55,B,3,1,1,1,2,4,1,0,0,1,1,1,0,1,0,0,0,0,0
Leith Links,02/02/2011,09:30,B,2,1,1,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
Leith Links,02/02/2011,09:40,B,2,1,1,2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
Leith Links,02/02/2011,09:46,B,2,2,1,2,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0
Bath Road,02/02/2011,09:55,B,2,1,1,1,2,3,1,0,0,1,0,0,1,1,0,0,0,0,0
Spiers Place,02/02/2011,10:05,B,2,2,1,1,2,3,2,0,0,1,1,0,0,1,0,0,0,1,0
Coalhill,02/02/2011,10:12,B,2,1,1,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Pilrig Street,02/02/2011,10:30,B,3,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1
Gosford Place,02/02/2011,10:40,B,3,1,1,2,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0
Stanley Road,02/02/2011,10:50,B,3,1,1,1,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0
Trinity Grove,02/02/2011,10:58,B,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Kingsburgh Crescent,02/02/2011,11:10,B,3,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Granton Park Avenue,02/02/2011,11:20,A,3,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Drylaw Gardens,02/02/2011,11:30,A,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Strachan Gardens,02/02/2011,11:40,B,3,1,1,1,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0
Blinkbonny Grove West,02/02/2011,11:50,B,3,1,1,1,3,3,1,0,0,1,0,0,0,1,0,0,0,0,0
Craigleith Hill Gardens,02/02/2011,11:58,B,3,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Craigleith Hill Gardens,02/02/2011,12:06,B,2,1,1,1,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0
Lennox Street,02/02/2011,12:15,B,2,1,1,1,2,2,1,0,0,0,1,0,0,1,0,1,0,0,0
Saunders Street,02/02/2011,12:25,B,2,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0
India Place,02/02/2011,12:35,B,2,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0
Glenogle Road,02/02/2011,12:45,B,2,1,1,1,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0
Glenogle Road,02/02/2011,12:53,B,2,1,1,1,2,4,1,0,0,1,0,1,0,1,0,0,0,0,0
Teviot Dale Place,02/02/2011,12:58,B,2,1,1,1,2,3,1,0,0,1,1,1,0,1,0,0,0,0,0
Glenogle Road,02/02/2011,13:05,B,2,1,1,1,2,3,1,0,0,1,1,0,1,1,0,0,0,0,0
Elidon Terrace,02/02/2011,13:15,B,2,1,1,1,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0
Canon Lane,02/02/2011,13:25,C,2,1,1,2,3,4,1,0,0,1,1,1,0,1,0,0,0,0,1
Cammo Brae,27/01/2011,10:40,A,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Braehead Road,27/01/2011,14:55,B,3,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
Brighouse Park Drive,27/01/2011,15:00,B,3,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
Stuart Wynd,27/01/2011,15:13,B,3,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
Henderland Road,27/01/2011,15:23,B,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Russell Road,27/01/2011,15:31,B,3,1,1,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0
Ba;green Road,27/01/2011,09:40,B,3,1,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0
Balgreen Road,27/01/2011,09:45,B,3,1,1,1,2,3,1,0,0,1,1,0,0,1,0,0,0,0,0
North Gyle Farm Court,27/01/2011,10:00,B,3,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
